Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Date
---,Saint Vincent and the Grenadines,2020-03-23 23:19:21,1.0,0.0,0.0,1.0,2020-03-23
---,San Marino,2020-03-23 23:19:21,187.0,20.0,4.0,163.0,2020-03-23
---,Saudi Arabia,2020-03-23 23:19:21,562.0,0.0,19.0,543.0,2020-03-23
---,Senegal,2020-03-23 23:19:21,79.0,0.0,8.0,71.0,2020-03-23
---,Serbia,2020-03-23 23:19:21,249.0,3.0,3.0,243.0,2020-03-23
---,Seychelles,2020-03-23 23:19:21,7.0,0.0,0.0,7.0,2020-03-23
---,Singapore,2020-03-23 23:19:21,509.0,2.0,152.0,355.0,2020-03-23
---,Slovakia,2020-03-23 23:19:21,186.0,0.0,7.0,179.0,2020-03-23
---,Slovenia,2020-03-23 23:19:21,442.0,3.0,0.0,439.0,2020-03-23
---,Somalia,2020-03-23 23:19:21,1.0,0.0,0.0,1.0,2020-03-23
---,South Africa,2020-03-23 23:19:21,402.0,0.0,4.0,398.0,2020-03-23
---,Spain,2020-03-23 23:19:21,35136.0,2311.0,3355.0,29470.0,2020-03-23
---,Sri Lanka,2020-03-23 23:19:21,97.0,0.0,2.0,95.0,2020-03-23
---,Sudan,2020-03-23 23:19:21,2.0,1.0,0.0,1.0,2020-03-23
---,Suriname,2020-03-23 23:19:21,5.0,0.0,0.0,5.0,2020-03-23
---,Sweden,2020-03-23 23:19:21,2046.0,25.0,16.0,2005.0,2020-03-23
---,Switzerland,2020-03-23 23:19:21,8795.0,120.0,131.0,8544.0,2020-03-23
---,Syria,2020-03-23 23:19:21,1.0,0.0,0.0,1.0,2020-03-23
---,Taiwan*,2020-03-23 06:45:13,195.0,2.0,28.0,165.0,2020-03-23
---,Tanzania,2020-03-23 23:19:21,12.0,0.0,0.0,12.0,2020-03-23
---,Thailand,2020-03-23 23:19:21,721.0,1.0,52.0,668.0,2020-03-23
---,Timor-Leste,2020-03-23 23:19:21,1.0,0.0,0.0,1.0,2020-03-23
---,Togo,2020-03-23 23:19:21,18.0,0.0,0.0,18.0,2020-03-23
---,Trinidad and Tobago,2020-03-23 23:19:21,51.0,0.0,0.0,51.0,2020-03-23
---,Tunisia,2020-03-23 23:19:21,89.0,3.0,1.0,85.0,2020-03-23
---,Turkey,2020-03-23 23:19:21,1529.0,37.0,0.0,1492.0,2020-03-23
---,Uganda,2020-03-23 23:19:21,9.0,0.0,0.0,9.0,2020-03-23
---,Ukraine,2020-03-23 23:19:21,73.0,3.0,1.0,69.0,2020-03-23
---,United Arab Emirates,2020-03-23 23:19:21,198.0,2.0,41.0,155.0,2020-03-23
---,United Kingdom,2020-03-23 23:19:21,6650.0,335.0,135.0,6180.0,2020-03-23
---,Uruguay,2020-03-23 23:19:21,158.0,0.0,0.0,158.0,2020-03-23
---,Uzbekistan,2020-03-23 23:19:21,46.0,0.0,0.0,46.0,2020-03-23
---,Venezuela,2020-03-23 23:19:21,77.0,0.0,15.0,62.0,2020-03-23
---,Vietnam,2020-03-23 23:19:21,123.0,0.0,17.0,106.0,2020-03-23
---,Zambia,2020-03-23 23:19:21,3.0,0.0,0.0,3.0,2020-03-23
---,Zimbabwe,2020-03-23 23:19:21,3.0,1.0,0.0,2.0,2020-03-23
South Carolina,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,19.0,0.0,0.0,19.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,25.0,0.0,0.0,25.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Illinois,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,6.0,0.0,0.0,6.0,2020-03-24
Washington,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Wisconsin,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Vermont,US,2020-03-24 23:37:31,8.0,0.0,0.0,8.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Florida,US,2020-03-24 23:37:31,37.0,0.0,0.0,37.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
California,US,2020-03-24 23:37:31,135.0,2.0,0.0,133.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New York,US,2020-03-24 23:37:31,146.0,0.0,0.0,146.0,2020-03-24
Wyoming,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alaska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alaska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Illinois,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,8.0,0.0,0.0,8.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,6.0,0.0,0.0,6.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Maryland,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New York,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,58.0,2.0,0.0,56.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,7.0,1.0,0.0,6.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
California,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
California,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alaska,US,2020-03-24 23:37:31,17.0,0.0,0.0,17.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,2.0,1.0,0.0,1.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,16.0,0.0,0.0,16.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Maine,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Maryland,US,2020-03-24 23:37:31,24.0,0.0,0.0,24.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,7.0,0.0,0.0,7.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arizona,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,58.0,0.0,0.0,58.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,36.0,0.0,0.0,36.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Maine,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,36.0,1.0,0.0,35.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Wisconsin,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Washington,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Texas,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New Jersey,US,2020-03-24 23:37:31,6.0,0.0,0.0,6.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alabama,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Florida,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Oregon,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alabama,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Maryland,US,2020-03-24 23:37:31,42.0,1.0,0.0,41.0,2020-03-24
Maryland,US,2020-03-24 23:37:31,41.0,0.0,0.0,41.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alabama,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
West Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Massachusetts,US,2020-03-24 23:37:31,40.0,0.0,0.0,40.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Wisconsin,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,5.0,0.0,0.0,5.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,74.0,1.0,0.0,73.0,2020-03-24
Texas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Florida,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Wisconsin,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Dakota,US,2020-03-24 23:37:31,13.0,0.0,0.0,13.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,22.0,0.0,0.0,22.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Utah,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Montana,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New Hampshire,US,2020-03-24 23:37:31,7.0,0.0,0.0,7.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,18.0,0.0,0.0,18.0,2020-03-24
Ohio,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Vermont,US,2020-03-24 23:37:31,9.0,0.0,0.0,9.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Oregon,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Washington,US,2020-03-24 23:37:31,9.0,3.0,0.0,6.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New Jersey,US,2020-03-24 23:37:31,701.0,6.0,0.0,695.0,2020-03-24
South Carolina,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
West Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,16.0,0.0,0.0,16.0,2020-03-24
Massachusetts,US,2020-03-24 23:37:31,37.0,0.0,0.0,37.0,2020-03-24
New Mexico,US,2020-03-24 23:37:31,43.0,0.0,0.0,43.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,8.0,0.0,0.0,8.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Alaska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,69.0,1.0,0.0,68.0,2020-03-24
Alabama,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Montana,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Wyoming,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
North Carolina,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,36.0,0.0,0.0,36.0,2020-03-24
Montana,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Oklahoma,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alabama,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Minnesota,US,2020-03-24 23:37:31,5.0,0.0,0.0,5.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Mississippi,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Dakota,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Illinois,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Illinois,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Indiana,US,2020-03-24 23:37:31,3.0,0.0,0.0,3.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Missouri,US,2020-03-24 23:37:31,20.0,1.0,0.0,19.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
West Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Louisiana,US,2020-03-24 23:37:31,12.0,0.0,0.0,12.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,39.0,0.0,0.0,39.0,2020-03-24
Idaho,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kansas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,2.0,1.0,0.0,1.0,2020-03-24
Texas,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
North Dakota,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Utah,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Nebraska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Florida,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Pennsylvania,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Arkansas,US,2020-03-24 23:37:31,4.0,0.0,0.0,4.0,2020-03-24
Tennessee,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Michigan,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
West Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,28.0,0.0,0.0,28.0,2020-03-24
Texas,US,2020-03-24 23:37:31,16.0,0.0,0.0,16.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Kentucky,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Iowa,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Florida,US,2020-03-24 23:37:31,9.0,0.0,0.0,9.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Massachusetts,US,2020-03-24 23:37:31,31.0,0.0,0.0,31.0,2020-03-24
Rhode Island,US,2020-03-24 23:37:31,24.0,0.0,0.0,24.0,2020-03-24
Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Alaska,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Montana,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
New York,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
West Virginia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
South Dakota,US,2020-03-24 23:37:31,1.0,0.0,0.0,1.0,2020-03-24
Georgia,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
Texas,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
New York,US,2020-03-24 23:37:31,9.0,1.0,0.0,8.0,2020-03-24
Colorado,US,2020-03-24 23:37:31,2.0,0.0,0.0,2.0,2020-03-24
Florida,US,2020-03-24 23:37:31,311.0,3.0,0.0,308.0,2020-03-24
Illinois,US,2020-03-24 23:37:31,0.0,0.0,0.0,0.0,2020-03-24
